TIME,GEO,NACE_R2,Emissions
2013,Ireland,Human health and social work activities,415458.54
2013,Ireland,"Arts, entertainment and recreation",108906.74
2013,Ireland,Other service activities,123448.24
2013,Ireland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2013,Ireland,Activities of extraterritorial organisations and bodies,0.0
2013,Greece,Total - all NACE activities,87689428.94
2013,Greece,"Agriculture, forestry and fishing",8917908.11
2013,Greece,Mining and quarrying,229799.48
2013,Greece,Manufacturing,18885337.86
2013,Greece,"Electricity, gas, steam and air conditioning supply",44259569.03
2013,Greece,"Water supply; sewerage, waste management and remediation activities",4501434.5
2013,Greece,Construction,348877.46
2013,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,30471.04
2013,Greece,Transportation and storage,5373976.89
2013,Greece,Accommodation and food service activities,479421.02
2013,Greece,Information and communication,69278.02
2013,Greece,Financial and insurance activities,123047.12
2013,Greece,Real estate activities,7134.54
2013,Greece,"Professional, scientific and technical activities",251819.7
2013,Greece,Administrative and support service activities,138800.7
2013,Greece,Public administration and defence; compulsory social security,1930627.89
2013,Greece,Education,1061399.93
2013,Greece,Human health and social work activities,763434.14
2013,Greece,"Arts, entertainment and recreation",128597.44
2013,Greece,Other service activities,127883.91
2013,Greece,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,60610.17
2013,Greece,Activities of extraterritorial organisations and bodies,0.0
2013,Spain,Total - all NACE activities,271729663.65
2013,Spain,"Agriculture, forestry and fishing",47861189.49
2013,Spain,Mining and quarrying,3116356.42
2013,Spain,Manufacturing,84769064.19
2013,Spain,"Electricity, gas, steam and air conditioning supply",59578765.35
2013,Spain,"Water supply; sewerage, waste management and remediation activities",13996665.84
2013,Spain,Construction,679653.41
2013,Spain,Wholesale and retail trade; repair of motor vehicles and motorcycles,9414834.17
2013,Spain,Transportation and storage,45197974.0
2013,Spain,Accommodation and food service activities,687741.06
2013,Spain,Information and communication,474302.58
2013,Spain,Financial and insurance activities,300253.21
2013,Spain,Real estate activities,68331.1
2013,Spain,"Professional, scientific and technical activities",452185.07
2013,Spain,Administrative and support service activities,260356.98
2013,Spain,Public administration and defence; compulsory social security,2135575.87
2013,Spain,Education,466715.36
2013,Spain,Human health and social work activities,1634485.1
2013,Spain,"Arts, entertainment and recreation",73321.46
2013,Spain,Other service activities,561892.89
2013,Spain,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.11
2013,Spain,Activities of extraterritorial organisations and bodies,0.0
2013,France,Total - all NACE activities,364723418.56
2013,France,"Agriculture, forestry and fishing",89062866.11
2013,France,Mining and quarrying,1137468.91
2013,France,Manufacturing,101595847.93
2013,France,"Electricity, gas, steam and air conditioning supply",37068363.67
2013,France,"Water supply; sewerage, waste management and remediation activities",24505965.48
2013,France,Construction,9076121.17
2013,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,16753769.41
2013,France,Transportation and storage,48962145.45
2013,France,Accommodation and food service activities,3526912.63
2013,France,Information and communication,1321700.58
2013,France,Financial and insurance activities,1069397.41
2013,France,Real estate activities,555715.55
2013,France,"Professional, scientific and technical activities",2601015.41
2013,France,Administrative and support service activities,7291568.9
2013,France,Public administration and defence; compulsory social security,3064181.66
2013,France,Education,5373241.81
2013,France,Human health and social work activities,7495771.14
2013,France,"Arts, entertainment and recreation",2445746.89
2013,France,Other service activities,1815618.47
2013,France,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2013,France,Activities of extraterritorial organisations and bodies,0.0
2013,Croatia,Total - all NACE activities,19201935.09
2013,Croatia,"Agriculture, forestry and fishing",3604916.35
2013,Croatia,Mining and quarrying,852328.08
2013,Croatia,Manufacturing,4505759.93
2013,Croatia,"Electricity, gas, steam and air conditioning supply",4332798.77
2013,Croatia,"Water supply; sewerage, waste management and remediation activities",1892130.89
2013,Croatia,Construction,1399439.1
2013,Croatia,Wholesale and retail trade; repair of motor vehicles and motorcycles,457366.95
2013,Croatia,Transportation and storage,1192519.17
2013,Croatia,Accommodation and food service activities,46345.2
2013,Croatia,Information and communication,84325.25
2013,Croatia,Financial and insurance activities,56349.84
2013,Croatia,Real estate activities,121209.74
2013,Croatia,"Professional, scientific and technical activities",148980.26
2013,Croatia,Administrative and support service activities,108004.56
2013,Croatia,Public administration and defence; compulsory social security,72238.48
2013,Croatia,Education,77185.71
2013,Croatia,Human health and social work activities,97276.48
2013,Croatia,"Arts, entertainment and recreation",36883.68
2013,Croatia,Other service activities,86862.94
2013,Croatia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,28148.7
2013,Croatia,Activities of extraterritorial organisations and bodies,865.03
2013,Italy,Total - all NACE activities,339510234.68
2013,Italy,"Agriculture, forestry and fishing",39453676.32
2013,Italy,Mining and quarrying,4673950.04
2013,Italy,Manufacturing,88788493.32
2013,Italy,"Electricity, gas, steam and air conditioning supply",104616500.93
2013,Italy,"Water supply; sewerage, waste management and remediation activities",23944901.16
2013,Italy,Construction,6012535.14
2013,Italy,Wholesale and retail trade; repair of motor vehicles and motorcycles,16565243.81
2013,Italy,Transportation and storage,39209585.99
2013,Italy,Accommodation and food service activities,3131814.09
2013,Italy,Information and communication,371845.02
2013,Italy,Financial and insurance activities,591382.99
2013,Italy,Real estate activities,593963.86
2013,Italy,"Professional, scientific and technical activities",1457362.49
2013,Italy,Administrative and support service activities,1216780.26
2013,Italy,Public administration and defence; compulsory social security,2099297.03
2013,Italy,Education,1214802.25
2013,Italy,Human health and social work activities,4016308.62
2013,Italy,"Arts, entertainment and recreation",671564.69
2013,Italy,Other service activities,779330.63
2013,Italy,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,100896.06
2013,Italy,Activities of extraterritorial organisations and bodies,0.0
2013,Cyprus,Total - all NACE activities,6231762.38
2013,Cyprus,"Agriculture, forestry and fishing",543814.61
2013,Cyprus,Mining and quarrying,11794.07
2013,Cyprus,Manufacturing,1402300.97
2013,Cyprus,"Electricity, gas, steam and air conditioning supply",2842228.94
2013,Cyprus,"Water supply; sewerage, waste management and remediation activities",528424.78
2013,Cyprus,Construction,87104.84
2013,Cyprus,Wholesale and retail trade; repair of motor vehicles and motorcycles,140307.03
2013,Cyprus,Transportation and storage,427430.31
2013,Cyprus,Accommodation and food service activities,32123.38
2013,Cyprus,Information and communication,12972.92
2013,Cyprus,Financial and insurance activities,12298.84
2013,Cyprus,Real estate activities,3154.33
2013,Cyprus,"Professional, scientific and technical activities",28753.28
2013,Cyprus,Administrative and support service activities,38107.51
2013,Cyprus,Public administration and defence; compulsory social security,68421.64
2013,Cyprus,Education,15081.95
2013,Cyprus,Human health and social work activities,13538.24
2013,Cyprus,"Arts, entertainment and recreation",9359.18
2013,Cyprus,Other service activities,14545.51
2013,Cyprus,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.07
2013,Cyprus,Activities of extraterritorial organisations and bodies,0.0
2013,Latvia,Total - all NACE activities,10564929.8
2013,Latvia,"Agriculture, forestry and fishing",3149293.3
2013,Latvia,Mining and quarrying,58121.36
2013,Latvia,Manufacturing,1424301.82
2013,Latvia,"Electricity, gas, steam and air conditioning supply",2057919.31
2013,Latvia,"Water supply; sewerage, waste management and remediation activities",600912.41
2013,Latvia,Construction,228566.09
2013,Latvia,Wholesale and retail trade; repair of motor vehicles and motorcycles,289970.88
2013,Latvia,Transportation and storage,2288058.81
2013,Latvia,Accommodation and food service activities,18603.62
2013,Latvia,Information and communication,15806.9
2013,Latvia,Financial and insurance activities,6863.22
2013,Latvia,Real estate activities,119959.85
2013,Latvia,"Professional, scientific and technical activities",34273.46
2013,Latvia,Administrative and support service activities,69849.08
2013,Latvia,Public administration and defence; compulsory social security,104269.53
2013,Latvia,Education,22860.91
2013,Latvia,Human health and social work activities,52348.64
2013,Latvia,"Arts, entertainment and recreation",13417.17
2013,Latvia,Other service activities,9533.42
2013,Latvia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
